VIOLATION.PWSID,VIOLATION.VIOLATION_ID,VIOLATION.FACILITY_ID,VIOLATION.POPULATION_SERVED_COUNT,VIOLATION.NPM_CANDIDATE,VIOLATION.PWS_ACTIVITY_CODE,VIOLATION.PWS_DEACTIVATION_DATE,VIOLATION.PRIMARY_SOURCE_CODE,VIOLATION.POP_CAT_5_CODE,VIOLATION.PRIMACY_AGENCY_CODE,VIOLATION.EPA_REGION,VIOLATION.PWS_TYPE_CODE,VIOLATION.VIOLATION_CODE,VIOLATION.VIOLATION_CATEGORY_CODE,VIOLATION.IS_HEALTH_BASED_IND,VIOLATION.CONTAMINANT_CODE,VIOLATION.COMPLIANCE_STATUS_CODE,VIOLATION.VIOL_MEASURE,VIOLATION.UNIT_OF_MEASURE,VIOLATION.STATE_MCL,VIOLATION.IS_MAJOR_VIOL_IND,VIOLATION.SEVERITY_IND_CNT,VIOLATION.COMPL_PER_BEGIN_DATE,VIOLATION.COMPL_PER_END_DATE,VIOLATION.LATEST_ENFORCEMENT_ID,VIOLATION.RTC_ENFORCEMENT_ID,VIOLATION.RTC_DATE,VIOLATION.PUBLIC_NOTIFICATION_TIER,VIOLATION.ORIGINATOR_CODE,VIOLATION.SAMPLE_RESULT_ID,VIOLATION.CORRECTIVE_ACTION_ID,VIOLATION.RULE_CODE,VIOLATION.RULE_GROUP_CODE,VIOLATION.RULE_FAMILY_CODE,X35
PR0002732,6984876,1190,15056,N,A,NA,GW,4,PR,02,CWS,03,MR,N,2946,R,NA,NA,NA,Y,NA,01-APR-13,30-JUN-13,5803522,5803522,30-SEP-13,3,S,NA,NA,320,300,320,NA
PR0002732,6984877,1190,15056,N,A,NA,GW,4,PR,02,CWS,03,MR,N,2959,R,NA,NA,NA,Y,NA,01-APR-13,30-JUN-13,5803522,5803522,30-SEP-13,3,S,NA,NA,320,300,320,NA
PR0002732,6984882,1194,15056,N,A,NA,GW,4,PR,02,CWS,03,MR,N,4006,R,NA,NA,NA,Y,NA,01-JAN-13,31-DEC-13,5803531,5803531,30-SEP-14,3,S,NA,NA,340,300,340,NA
PR0002732,6984883,NA,15056,N,A,NA,GW,4,PR,02,CWS,71,Other,N,7000,R,NA,NA,NA,NA,NA,01-JUL-14,NA,5803525,5803525,11-AUG-14,3,S,NA,NA,420,400,420,NA
PR0002732,6984884,NA,15056,N,A,NA,GW,4,PR,02,CWS,30,MR,N,2950,R,NA,NA,NA,N,NA,01-JUL-14,30-SEP-14,5803537,5803537,31-MAR-17,3,S,NA,NA,220,200,220,NA
PR0002732,6984885,NA,15056,N,A,NA,GW,4,PR,02,CWS,30,MR,N,2456,R,NA,NA,NA,N,NA,01-JUL-14,30-SEP-14,5803537,5803537,31-MAR-17,3,S,NA,NA,220,200,220,NA
PR0002732,6984886,NA,15056,N,A,NA,GW,4,PR,02,CWS,22,MCL,Y,3100,R,NA,NA,NA,NA,NA,01-OCT-14,31-OCT-14,5803527,5803527,30-APR-15,2,S,NA,NA,110,100,110,NA
PR0002732,6984887,NA,15056,N,A,NA,GW,4,PR,02,CWS,30,MR,N,2950,R,NA,NA,NA,N,NA,01-JUL-15,30-SEP-15,5803537,5803537,31-MAR-17,3,S,NA,NA,220,200,220,NA
PR0002732,6984888,NA,15056,N,A,NA,GW,4,PR,02,CWS,30,MR,N,2456,R,NA,NA,NA,N,NA,01-JUL-15,30-SEP-15,5803537,5803537,31-MAR-17,3,S,NA,NA,220,200,220,NA
PR0002732,6984889,NA,15056,N,A,NA,GW,4,PR,02,CWS,66,MR,N,5000,R,NA,NA,NA,NA,NA,01-JAN-16,NA,5803540,5803540,31-DEC-18,3,S,NA,NA,350,300,350,NA
PR0002732,6984890,NA,15056,Y,A,NA,GW,4,PR,02,CWS,72,Other,N,7000,R,NA,NA,NA,NA,NA,01-OCT-18,NA,5803539,5803539,13-AUG-19,3,S,NA,NA,420,400,420,NA
PR0661056,10984,NA,55,N,A,NA,GW,1,PR,02,NTNCWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-MAR-10,31-MAR-10,1461,NA,NA,3,S,NA,NA,110,100,110,NA
PR0661056,11896,NA,55,N,A,NA,GW,1,PR,02,NTNCWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-AUG-10,31-AUG-10,2373,NA,NA,3,S,NA,NA,110,100,110,NA
PR0661056,3669998,NA,55,N,A,NA,GW,1,PR,02,NTNCWS,52,MR,N,5000,R,NA,NA,NA,NA,NA,01-JUL-97,NA,8015521,8015521,30-JUN-02,3,S,NA,NA,350,300,350,NA
PR0661056,39462,NA,55,N,A,NA,GW,1,PR,02,NTNCWS,23,MR,N,3100,R,NA,NA,NA,NA,NA,01-AUG-08,31-AUG-08,8015509,8015509,24-MAR-10,3,S,NA,NA,110,100,110,NA
PR0661056,39465,NA,55,N,A,NA,GW,1,PR,02,NTNCWS,23,MR,N,3100,R,NA,NA,NA,NA,NA,01-SEP-08,30-SEP-08,8015509,8015509,24-MAR-10,3,S,NA,NA,110,100,110,NA
PR0661056,39918,NA,55,N,A,NA,GW,1,PR,02,NTNCWS,23,MR,N,3100,R,NA,NA,NA,NA,NA,01-OCT-08,31-OCT-08,8015509,8015509,24-MAR-10,3,S,NA,NA,110,100,110,NA
PR0661056,39926,NA,55,N,A,NA,GW,1,PR,02,NTNCWS,23,MR,N,3100,R,NA,NA,NA,NA,NA,01-NOV-08,30-NOV-08,8015509,8015509,24-MAR-10,3,S,NA,NA,110,100,110,NA
PR0661056,39936,NA,55,N,A,NA,GW,1,PR,02,NTNCWS,23,MR,N,3100,R,NA,NA,NA,NA,NA,01-DEC-08,31-DEC-08,8015509,8015509,24-MAR-10,3,S,NA,NA,110,100,110,NA
PR0661056,40405,NA,55,N,A,NA,GW,1,PR,02,NTNCWS,23,MR,N,3100,R,NA,NA,NA,NA,NA,01-JAN-09,31-JAN-09,8015509,8015509,24-MAR-10,3,S,NA,NA,110,100,110,NA
PR0661056,40934,NA,55,N,A,NA,GW,1,PR,02,NTNCWS,23,MR,N,3100,R,NA,NA,NA,NA,NA,01-JUN-09,30-JUN-09,8015509,8015509,24-MAR-10,3,S,NA,NA,110,100,110,NA
PR0661056,4277399,NA,55,N,A,NA,GW,1,PR,02,NTNCWS,52,MR,N,5000,R,NA,NA,NA,NA,NA,01-JAN-98,NA,8015521,8015521,30-JUN-02,3,S,NA,NA,350,300,350,NA
PR0661056,4280899,NA,55,N,A,NA,GW,1,PR,02,NTNCWS,52,MR,N,5000,R,NA,NA,NA,NA,NA,01-JUL-98,NA,8015522,8015522,31-DEC-01,3,S,NA,NA,350,300,350,NA
PR0661056,5423601,NA,55,N,A,NA,GW,1,PR,02,NTNCWS,51,MR,N,5000,R,NA,NA,NA,NA,NA,01-JAN-00,NA,102,102,05-DEC-01,3,S,NA,NA,350,300,350,NA
PR0661056,5423701,NA,55,N,A,NA,GW,1,PR,02,NTNCWS,51,MR,N,5000,R,NA,NA,NA,NA,NA,01-JUL-00,NA,102,102,05-DEC-01,3,S,NA,NA,350,300,350,NA
PR0661056,6103256,NA,55,N,A,NA,GW,1,PR,02,NTNCWS,27,MR,N,2950,R,NA,NA,NA,Y,NA,01-JUL-07,30-SEP-07,8015509,8015509,24-MAR-10,3,S,NA,NA,210,200,210,NA
PR0661056,6103257,NA,55,N,A,NA,GW,1,PR,02,NTNCWS,27,MR,N,2456,R,NA,NA,NA,Y,NA,01-JUL-07,30-SEP-07,8015509,8015509,24-MAR-10,3,S,NA,NA,210,200,210,NA
PR0661056,6103309,NA,55,N,A,NA,GW,1,PR,02,NTNCWS,03,MR,N,2042,R,NA,NA,NA,Y,NA,01-APR-08,30-JUN-08,8015509,8015509,24-MAR-10,3,S,NA,NA,320,300,320,NA
PR0661056,6103310,NA,55,N,A,NA,GW,1,PR,02,NTNCWS,03,MR,N,2042,R,NA,NA,NA,Y,NA,01-JUL-08,30-SEP-08,8015509,8015509,24-MAR-10,3,S,NA,NA,320,300,320,NA
PR0661056,6103313,NA,55,N,A,NA,GW,1,PR,02,NTNCWS,21,MCL,Y,3100,R,NA,NA,NA,NA,NA,01-MAY-09,31-MAY-09,8015509,8015509,24-MAR-10,1,S,NA,NA,110,100,110,NA
PR0661056,6103314,NA,55,N,A,NA,GW,1,PR,02,NTNCWS,03,MR,N,2042,R,NA,NA,NA,Y,NA,01-JAN-10,31-DEC-10,#20111231,#20111231,31-DEC-11,3,S,NA,NA,320,300,320,NA
PR0661056,6103315,NA,55,N,A,NA,GW,1,PR,02,NTNCWS,03,MR,N,2080,K,NA,NA,NA,Y,NA,01-APR-10,31-DEC-10,8015510,NA,NA,3,S,NA,NA,500,500,500,NA
PR0661056,6103316,NA,55,N,A,NA,GW,1,PR,02,NTNCWS,02,MCL,Y,2456,R,0.07,MG/L,0.06,NA,NA,01-JAN-11,31-MAR-11,8015513,8015515,30-JUN-11,2,S,NA,NA,210,200,210,NA
PR0661056,6103319,NA,55,N,A,NA,GW,1,PR,02,NTNCWS,52,MR,N,5000,R,NA,NA,NA,NA,NA,01-JAN-14,NA,8015534,8015534,31-DEC-15,3,S,NA,NA,350,300,350,NA
PR0661056,6103320,NA,55,N,A,NA,GW,1,PR,02,NTNCWS,03,MR,N,2040,R,NA,NA,NA,Y,NA,01-JAN-14,31-MAR-14,8015528,8015528,31-DEC-14,3,S,NA,NA,320,300,320,NA
PR0661056,6103321,NA,55,N,A,NA,GW,1,PR,02,NTNCWS,03,MR,N,2931,R,NA,NA,NA,Y,NA,01-JAN-14,31-MAR-14,8015528,8015528,31-DEC-14,3,S,NA,NA,320,300,320,NA
PR0661056,6103322,NA,55,N,A,NA,GW,1,PR,02,NTNCWS,52,MR,N,5000,R,NA,NA,NA,NA,NA,01-JUL-14,NA,8015526,8015526,30-JUN-15,3,S,NA,NA,350,300,350,NA
PR0661056,6103323,NA,55,N,A,NA,GW,1,PR,02,NTNCWS,52,MR,N,5000,R,NA,NA,NA,NA,NA,01-JAN-15,NA,8015526,8015526,30-JUN-15,3,S,NA,NA,350,300,350,NA
PR0661056,6103324,NA,55,N,A,NA,GW,1,PR,02,NTNCWS,03,MR,N,2042,K,NA,NA,NA,Y,NA,01-JAN-14,31-MAR-14,8015518,NA,NA,3,S,NA,NA,320,300,320,NA
PR0661056,6103325,NA,55,N,A,NA,GW,1,PR,02,NTNCWS,03,MR,N,2980,R,NA,NA,NA,Y,NA,01-JAN-14,31-MAR-14,8015528,8015528,31-DEC-14,3,S,NA,NA,310,300,310,NA
PR0661056,6103326,NA,55,N,A,NA,GW,1,PR,02,NTNCWS,03,MR,N,1041,R,NA,NA,NA,Y,NA,01-JAN-15,31-MAR-15,8015527,8015527,31-DEC-15,3,S,NA,NA,331,300,330,NA
PR0661056,6103327,NA,55,Y,A,NA,GW,1,PR,02,NTNCWS,52,MR,N,5000,O,NA,NA,NA,NA,NA,01-JAN-18,NA,8015529,NA,NA,3,S,NA,NA,350,300,350,NA
PR0661056,6103328,NA,55,Y,A,NA,GW,1,PR,02,NTNCWS,52,MR,N,5000,O,NA,NA,NA,NA,NA,01-JAN-19,NA,8015531,NA,NA,3,S,NA,NA,350,300,350,NA
PR0661056,6103329,NA,55,Y,A,NA,GW,1,PR,02,NTNCWS,52,MR,N,5000,O,NA,NA,NA,NA,NA,01-JUL-19,NA,8015532,NA,NA,3,S,NA,NA,350,300,350,NA
PR0661056,6103330,NA,55,Y,A,NA,GW,1,PR,02,NTNCWS,3A,MON,N,8000,K,NA,NA,NA,Y,NA,01-OCT-19,31-DEC-19,NA,NA,NA,3,S,NA,NA,111,100,110,NA
PR0439024,5364701,NA,1000,N,A,NA,GW,2,PR,02,CWS,52,MR,N,5000,R,NA,NA,NA,NA,NA,01-JUN-00,NA,7329307,7329307,31-DEC-01,3,S,NA,NA,350,300,350,NA
PR0439024,7093506,NA,1000,N,A,NA,GW,2,PR,02,CWS,23,MR,N,3100,R,NA,NA,NA,NA,NA,01-NOV-13,30-NOV-13,7329310,7329310,31-MAR-16,3,S,NA,NA,110,100,110,NA
PR0439024,7093507,NA,1000,N,A,NA,GW,2,PR,02,CWS,23,MR,N,3100,R,NA,NA,NA,NA,NA,01-DEC-13,31-DEC-13,7329310,7329310,31-MAR-16,3,S,NA,NA,110,100,110,NA
PR0439024,7093508,NA,1000,N,A,NA,GW,2,PR,02,CWS,52,MR,N,5000,R,NA,NA,NA,NA,NA,01-JAN-14,NA,7329314,7329314,30-JUN-15,3,S,NA,NA,350,300,350,NA
PR0439024,7093509,NA,1000,N,A,NA,GW,2,PR,02,CWS,52,MR,N,5000,R,NA,NA,NA,NA,NA,01-JUL-14,NA,7329309,7329309,31-DEC-14,3,S,NA,NA,350,300,350,NA
PR0439024,7093511,NA,1000,N,A,NA,GW,2,PR,02,CWS,52,MR,N,5000,R,NA,NA,NA,NA,NA,01-JUL-18,NA,7329316,7329315,31-DEC-18,3,S,NA,NA,350,300,350,NA
PR0439024,7093513,NA,1000,Y,A,NA,GW,2,PR,02,CWS,52,MR,N,5000,O,NA,NA,NA,NA,NA,01-JUL-19,NA,7329312,NA,NA,3,S,NA,NA,350,300,350,NA
PR0439024,7093514,NA,1000,Y,A,NA,GW,2,PR,02,CWS,3A,MON,N,8000,K,NA,NA,NA,N,NA,01-JUL-19,30-SEP-19,NA,NA,NA,3,S,NA,NA,111,100,110,NA
PR0439024,7093515,NA,1000,N,A,NA,GW,2,PR,02,CWS,52,MR,N,5000,O,NA,NA,NA,NA,NA,01-JAN-20,NA,7329317,NA,NA,3,S,NA,NA,350,300,350,NA
PR0439024,7093516,NA,1000,Y,A,NA,GW,2,PR,02,CWS,3A,MON,N,8000,K,NA,NA,NA,Y,NA,01-OCT-19,31-DEC-19,NA,NA,NA,3,S,NA,NA,111,100,110,NA
PR0003012,1658193,NA,3347,Y,A,NA,SW,3,PR,02,CWS,51,MR,N,5000,O,NA,NA,NA,NA,NA,01-JUL-92,NA,NA,NA,NA,3,S,NA,NA,350,300,350,NA
PR0003012,6989817,NA,3347,N,A,NA,SW,3,PR,02,CWS,66,MR,N,5000,R,NA,NA,NA,NA,NA,01-OCT-08,NA,8027919,8027915,01-JAN-09,3,S,NA,NA,350,300,350,NA
PR0003012,6989818,NA,3347,Y,A,NA,SW,3,PR,02,CWS,66,MR,N,5000,O,NA,NA,NA,NA,NA,01-APR-09,NA,8027922,NA,NA,3,S,NA,NA,350,300,350,NA
PR0003012,6989840,37,3347,N,A,NA,SW,3,PR,02,CWS,03,MR,N,2005,R,NA,NA,NA,Y,NA,01-JAN-10,31-MAR-10,8027918,8027918,30-JUN-10,3,S,NA,NA,320,300,320,NA
PR0003012,6989841,37,3347,N,A,NA,SW,3,PR,02,CWS,03,MR,N,2010,R,NA,NA,NA,Y,NA,01-JAN-10,31-MAR-10,8027918,8027918,30-JUN-10,3,S,NA,NA,320,300,320,NA
PR0003012,6989842,37,3347,N,A,NA,SW,3,PR,02,CWS,03,MR,N,2015,R,NA,NA,NA,Y,NA,01-JAN-10,31-MAR-10,8027918,8027918,30-JUN-10,3,S,NA,NA,320,300,320,NA
PR0003012,6989843,37,3347,N,A,NA,SW,3,PR,02,CWS,03,MR,N,2020,R,NA,NA,NA,Y,NA,01-JAN-10,31-MAR-10,8027918,8027918,30-JUN-10,3,S,NA,NA,320,300,320,NA
PR0003012,6989844,37,3347,N,A,NA,SW,3,PR,02,CWS,03,MR,N,2065,R,NA,NA,NA,Y,NA,01-JAN-10,31-MAR-10,8027918,8027918,30-JUN-10,3,S,NA,NA,320,300,320,NA
PR0003012,6989845,37,3347,N,A,NA,SW,3,PR,02,CWS,03,MR,N,2067,R,NA,NA,NA,Y,NA,01-JAN-10,31-MAR-10,8027918,8027918,30-JUN-10,3,S,NA,NA,320,300,320,NA
PR0003012,6989846,37,3347,N,A,NA,SW,3,PR,02,CWS,03,MR,N,2274,R,NA,NA,NA,Y,NA,01-JAN-10,31-MAR-10,8027918,8027918,30-JUN-10,3,S,NA,NA,320,300,320,NA
PR0003012,6989847,37,3347,N,A,NA,SW,3,PR,02,CWS,03,MR,N,2383,R,NA,NA,NA,Y,NA,01-JAN-10,31-MAR-10,8027918,8027918,30-JUN-10,3,S,NA,NA,320,300,320,NA
PR0003012,6989848,37,3347,N,A,NA,SW,3,PR,02,CWS,03,MR,N,2959,R,NA,NA,NA,Y,NA,01-JAN-10,31-MAR-10,8027918,8027918,30-JUN-10,3,S,NA,NA,320,300,320,NA
PR0003012,6989849,NA,3347,N,A,NA,SW,3,PR,02,CWS,32,MR,N,3015,K,NA,NA,NA,Y,NA,01-AUG-10,31-AUG-10,8027917,NA,NA,3,S,NA,NA,123,100,120,NA
PR0003012,6989850,NA,3347,Y,A,NA,SW,3,PR,02,CWS,66,MR,N,5000,O,NA,NA,NA,NA,NA,01-JUL-11,NA,8027923,NA,NA,3,S,NA,NA,350,300,350,NA
PR0003012,6989851,NA,3347,N,A,NA,SW,3,PR,02,CWS,46,TT,Y,2920,R,NA,NA,NA,NA,NA,01-APR-10,30-JUN-10,8027924,8027924,30-JUN-11,2,S,NA,NA,210,200,210,NA
PR0003012,6989852,NA,3347,Y,A,NA,SW,3,PR,02,CWS,66,MR,N,5000,O,NA,NA,NA,NA,NA,01-JUL-12,NA,8027927,NA,NA,3,S,NA,NA,350,300,350,NA
PR0003012,6989853,NA,3347,N,A,NA,SW,3,PR,02,CWS,52,MR,N,5000,R,NA,NA,NA,NA,NA,01-JAN-14,NA,8027948,8027948,30-SEP-15,3,S,NA,NA,350,300,350,NA
PR0003012,6989854,NA,3347,Y,A,NA,SW,3,PR,02,CWS,66,MR,N,5000,O,NA,NA,NA,NA,NA,01-JUL-13,NA,8027928,NA,NA,3,S,NA,NA,350,300,350,NA
PR0003012,6989855,NA,3347,N,A,NA,SW,3,PR,02,CWS,71,Other,N,7000,R,NA,NA,NA,NA,NA,01-JUL-14,NA,8027925,8027925,20-AUG-14,3,S,NA,NA,420,400,420,NA
PR0003012,6989856,NA,3347,Y,A,NA,SW,3,PR,02,CWS,66,MR,N,5000,O,NA,NA,NA,NA,NA,01-JAN-15,NA,8027929,NA,NA,3,S,NA,NA,350,300,350,NA
PR0003012,6989857,NA,3347,Y,A,NA,SW,3,PR,02,CWS,66,MR,N,5000,O,NA,NA,NA,NA,NA,01-JAN-16,NA,8027930,NA,NA,3,S,NA,NA,350,300,350,NA
PR0003012,6989858,NA,3347,N,A,NA,SW,3,PR,02,CWS,30,MR,N,2950,R,NA,NA,NA,N,NA,01-APR-16,30-JUN-16,8027931,8027935,30-SEP-16,3,S,NA,NA,220,200,220,NA
PR0003012,6989859,NA,3347,N,A,NA,SW,3,PR,02,CWS,30,MR,N,2456,R,NA,NA,NA,N,NA,01-APR-16,30-JUN-16,8027931,8027935,30-SEP-16,3,S,NA,NA,220,200,220,NA
PR0003012,6989860,NA,3347,N,A,NA,SW,3,PR,02,CWS,02,MCL,Y,2456,R,0.061,MG/L,0.06,NA,NA,01-OCT-16,31-DEC-16,8027934,8027934,30-JUN-17,2,S,NA,NA,220,200,220,NA
PR0003012,6989861,NA,3347,N,A,NA,SW,3,PR,02,CWS,32,MR,N,3014,R,NA,NA,NA,N,NA,01-JAN-18,31-JAN-18,8027933,8027949,28-FEB-18,3,S,NA,NA,123,100,120,NA
PR0003012,6989862,NA,3347,Y,A,NA,SW,3,PR,02,CWS,3A,MON,N,8000,R,NA,NA,NA,N,NA,01-FEB-19,28-FEB-19,8027946,8027946,01-AUG-19,3,S,NA,NA,111,100,110,NA
PR0003012,6989863,37,3347,N,A,NA,SW,3,PR,02,CWS,03,MR,N,2005,K,NA,NA,NA,Y,NA,01-JAN-18,31-MAR-18,8027937,NA,NA,3,S,NA,NA,320,300,320,NA
PR0003012,6989864,37,3347,N,A,NA,SW,3,PR,02,CWS,03,MR,N,2010,K,NA,NA,NA,Y,NA,01-JAN-18,31-MAR-18,8027937,NA,NA,3,S,NA,NA,320,300,320,NA
PR0003012,6989865,37,3347,N,A,NA,SW,3,PR,02,CWS,03,MR,N,2015,K,NA,NA,NA,Y,NA,01-JAN-18,31-MAR-18,8027937,NA,NA,3,S,NA,NA,320,300,320,NA
PR0003012,6989866,37,3347,N,A,NA,SW,3,PR,02,CWS,03,MR,N,2020,K,NA,NA,NA,Y,NA,01-JAN-18,31-MAR-18,8027937,NA,NA,3,S,NA,NA,320,300,320,NA
PR0003012,6989867,37,3347,N,A,NA,SW,3,PR,02,CWS,03,MR,N,2031,K,NA,NA,NA,Y,NA,01-JAN-18,31-MAR-18,8027937,NA,NA,3,S,NA,NA,320,300,320,NA
PR0003012,6989868,37,3347,N,A,NA,SW,3,PR,02,CWS,03,MR,N,2032,K,NA,NA,NA,Y,NA,01-JAN-18,31-MAR-18,8027937,NA,NA,3,S,NA,NA,320,300,320,NA
PR0003012,6989869,37,3347,N,A,NA,SW,3,PR,02,CWS,03,MR,N,2033,K,NA,NA,NA,Y,NA,01-JAN-18,31-MAR-18,8027937,NA,NA,3,S,NA,NA,320,300,320,NA
PR0003012,6989870,37,3347,N,A,NA,SW,3,PR,02,CWS,03,MR,N,2034,K,NA,NA,NA,Y,NA,01-JAN-18,31-MAR-18,8027937,NA,NA,3,S,NA,NA,320,300,320,NA
PR0003012,6989871,37,3347,N,A,NA,SW,3,PR,02,CWS,03,MR,N,2035,K,NA,NA,NA,Y,NA,01-JAN-18,31-MAR-18,8027937,NA,NA,3,S,NA,NA,320,300,320,NA
PR0003012,6989872,37,3347,N,A,NA,SW,3,PR,02,CWS,03,MR,N,2036,K,NA,NA,NA,Y,NA,01-JAN-18,31-MAR-18,8027937,NA,NA,3,S,NA,NA,320,300,320,NA
PR0003012,6989873,37,3347,N,A,NA,SW,3,PR,02,CWS,03,MR,N,2037,K,NA,NA,NA,Y,NA,01-JAN-18,31-MAR-18,8027937,NA,NA,3,S,NA,NA,320,300,320,NA
PR0003012,6989874,37,3347,N,A,NA,SW,3,PR,02,CWS,03,MR,N,2039,K,NA,NA,NA,Y,NA,01-JAN-18,31-MAR-18,8027937,NA,NA,3,S,NA,NA,320,300,320,NA
PR0003012,6989875,37,3347,N,A,NA,SW,3,PR,02,CWS,03,MR,N,2040,K,NA,NA,NA,Y,NA,01-JAN-18,31-MAR-18,8027937,NA,NA,3,S,NA,NA,320,300,320,NA
PR0003012,6989876,37,3347,N,A,NA,SW,3,PR,02,CWS,03,MR,N,2041,K,NA,NA,NA,Y,NA,01-JAN-18,31-MAR-18,8027937,NA,NA,3,S,NA,NA,320,300,320,NA
PR0003012,6989877,37,3347,N,A,NA,SW,3,PR,02,CWS,03,MR,N,2042,K,NA,NA,NA,Y,NA,01-JAN-18,31-MAR-18,8027937,NA,NA,3,S,NA,NA,320,300,320,NA
PR0003012,6989878,37,3347,N,A,NA,SW,3,PR,02,CWS,03,MR,N,2046,K,NA,NA,NA,Y,NA,01-JAN-18,31-MAR-18,8027937,NA,NA,3,S,NA,NA,320,300,320,NA
PR0003012,6989879,37,3347,N,A,NA,SW,3,PR,02,CWS,03,MR,N,2050,K,NA,NA,NA,Y,NA,01-JAN-18,31-MAR-18,8027937,NA,NA,3,S,NA,NA,320,300,320,NA
PR0003012,6989880,37,3347,N,A,NA,SW,3,PR,02,CWS,03,MR,N,2051,K,NA,NA,NA,Y,NA,01-JAN-18,31-MAR-18,8027937,NA,NA,3,S,NA,NA,320,300,320,NA
PR0003012,6989881,37,3347,N,A,NA,SW,3,PR,02,CWS,03,MR,N,2065,K,NA,NA,NA,Y,NA,01-JAN-18,31-MAR-18,8027937,NA,NA,3,S,NA,NA,320,300,320,NA
PR0003012,6989882,37,3347,N,A,NA,SW,3,PR,02,CWS,03,MR,N,2067,K,NA,NA,NA,Y,NA,01-JAN-18,31-MAR-18,8027937,NA,NA,3,S,NA,NA,320,300,320,NA
PR0003012,6989883,37,3347,N,A,NA,SW,3,PR,02,CWS,03,MR,N,2105,K,NA,NA,NA,Y,NA,01-JAN-18,31-MAR-18,8027937,NA,NA,3,S,NA,NA,320,300,320,NA
PR0003012,6989884,37,3347,N,A,NA,SW,3,PR,02,CWS,03,MR,N,2110,K,NA,NA,NA,Y,NA,01-JAN-18,31-MAR-18,8027937,NA,NA,3,S,NA,NA,320,300,320,NA
PR0003012,6989885,37,3347,N,A,NA,SW,3,PR,02,CWS,03,MR,N,2274,K,NA,NA,NA,Y,NA,01-JAN-18,31-MAR-18,8027937,NA,NA,3,S,NA,NA,320,300,320,NA
PR0003012,6989886,37,3347,N,A,NA,SW,3,PR,02,CWS,03,MR,N,2306,K,NA,NA,NA,Y,NA,01-JAN-18,31-MAR-18,8027937,NA,NA,3,S,NA,NA,320,300,320,NA
PR0003012,6989887,37,3347,N,A,NA,SW,3,PR,02,CWS,03,MR,N,2326,K,NA,NA,NA,Y,NA,01-JAN-18,31-MAR-18,8027937,NA,NA,3,S,NA,NA,320,300,320,NA
PR0003012,6989888,37,3347,N,A,NA,SW,3,PR,02,CWS,03,MR,N,2383,K,NA,NA,NA,Y,NA,01-JAN-18,31-MAR-18,8027937,NA,NA,3,S,NA,NA,320,300,320,NA
PR0003012,6989889,37,3347,N,A,NA,SW,3,PR,02,CWS,03,MR,N,2931,K,NA,NA,NA,Y,NA,01-JAN-18,31-MAR-18,8027937,NA,NA,3,S,NA,NA,320,300,320,NA
PR0003012,6989890,37,3347,N,A,NA,SW,3,PR,02,CWS,03,MR,N,2946,K,NA,NA,NA,Y,NA,01-JAN-18,31-MAR-18,8027937,NA,NA,3,S,NA,NA,320,300,320,NA
PR0003012,6989891,37,3347,N,A,NA,SW,3,PR,02,CWS,03,MR,N,2959,K,NA,NA,NA,Y,NA,01-JAN-18,31-MAR-18,8027937,NA,NA,3,S,NA,NA,320,300,320,NA
PR0003012,6989892,NA,3347,Y,A,NA,SW,3,PR,02,CWS,72,Other,N,7000,R,NA,NA,NA,NA,NA,01-OCT-18,NA,8027939,8027939,13-AUG-19,3,S,NA,NA,420,400,420,NA
PR0003012,6989893,NA,3347,N,A,NA,SW,3,PR,02,CWS,36,MR,N,0200,K,NA,NA,NA,Y,NA,01-JUN-18,30-JUN-18,8027940,NA,NA,3,S,NA,NA,121,100,120,NA
PR0003012,6989894,NA,3347,N,A,NA,SW,3,PR,02,CWS,36,MR,N,0200,K,NA,NA,NA,Y,NA,01-JUL-18,31-JUL-18,8027941,NA,NA,3,S,NA,NA,121,100,120,NA
PR0003012,6989895,NA,3347,N,A,NA,SW,3,PR,02,CWS,36,MR,N,0200,K,NA,NA,NA,Y,NA,01-AUG-18,31-AUG-18,8027942,NA,NA,3,S,NA,NA,121,100,120,NA
PR0003012,6989896,NA,3347,N,A,NA,SW,3,PR,02,CWS,36,MR,N,0200,K,NA,NA,NA,Y,NA,01-SEP-18,30-SEP-18,8027942,NA,NA,3,S,NA,NA,121,100,120,NA
PR0003012,6989897,NA,3347,N,A,NA,SW,3,PR,02,CWS,36,MR,N,0200,K,NA,NA,NA,Y,NA,01-OCT-18,31-OCT-18,8027943,NA,NA,3,S,NA,NA,121,100,120,NA
PR0003012,6989898,NA,3347,N,A,NA,SW,3,PR,02,CWS,41,TT,Y,0200,K,NA,NA,NA,NA,NA,01-FEB-18,28-FEB-18,8027944,NA,NA,2,S,NA,NA,121,100,120,NA
PR0002782,1657193,NA,5754,Y,A,NA,GW,3,PR,02,CWS,51,MR,N,5000,O,NA,NA,NA,NA,NA,01-JUL-92,NA,NA,NA,NA,3,S,NA,NA,350,300,350,NA
PR0002782,4277999,NA,5754,Y,A,NA,GW,3,PR,02,CWS,52,MR,N,5000,O,NA,NA,NA,NA,NA,01-JUL-98,NA,NA,NA,NA,3,S,NA,NA,350,300,350,NA
